web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736678152-727","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu spécial hamburger","LAND'OR","Le sachet de 10 pièces","5
            dt
            740"
"1736678152-728","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu spécial sandwich","LAND'OR","Le sachet de 10 pièces","5
            dt
            740"
"1736678152-729","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage râpé au gruyère avec zip","LAND'OR","Le sachet de 120g","5
            dt
            680"
"1736678152-730","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage râpé au gruyère avec zip","LAND'OR","Le sachet de 150g","6
            dt
            490"
"1736678152-731","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage blanc fondu","PRÉSIDENT","Le paquet de 8 portions","4
            dt
            300"
"1736678152-732","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Margarine tartine et cuisson","JADIDA","Le pot de 500g","4
            dt
            490"
"1736678152-733","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage blanc fondu Carré","PRÉSIDENT","Le paquet de 6 portions","3
            dt
            470"
"1736678152-734","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu à tartiner","PRÉSIDENT","La boite de 24 portions","7
            dt
            810"
"1736678152-735","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Lait stérilisé U.H.T","VITALAIT","La brique de 1L","2
            dt
            460"
"1736678152-736","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Œufs frais jaune orange+","EL MAZRAA","Le plateau de 15 oeufs","8
            dt
            075"
"1736678152-737","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Beurre extra fin","DÉLICE","La plaquette de 100g","3
            dt
            350"
"1736678152-738","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Lait demi-écrémé U.H.T","VITALAIT","La brique de 1L","1
            dt
            350"
"1736678152-739","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu à tartiner","PRÉSIDENT","La boite de 16 portions","6
            dt
            700"
"1736678152-740","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Margarine tartine et cuisson","GOLDINA","La barquette de 400g","4
            dt
            450"
"1736678152-741","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Margarine tartine et cuisson","GOLDINA","La barquette de 100g","1
            dt
            350"
"1736678152-742","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Beurre extra fin","VITALAIT","La plaquette de 200g","6
            dt
            490"
"1736678152-743","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Lait demi-écrémé","VITALAIT","La bouteille de 1L","1
            dt
            300"
"1736678152-744","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage Jockey nature sucré","DÉLICE DANONE","Le pot de 90g","0
            dt
            950"
"1736678152-745","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt  aromatisé vanille","STIL","Le pot de 12cl","0
            dt
            430"
"1736678152-746","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt aromatisé vanille","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678152-747","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt aromatisé aux noix de coco","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678152-748","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt aromatisé fraise","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678152-749","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt aromatisé aux fruits des bois","DÉLICE DANONE","Le pot de 100g","0
            dt
            540"
"1736678152-750","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Yaourt aromatisé banane","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678157-751","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Cordon bleu","EL MAZRAA","Le paquet de 340g","10
            dt
            490"
"1736678157-752","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Lait concentré sucré","NESTLÉ","La boîte de 397g","7
            dt
            670"
"1736678157-753","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Lait concentré sucré au lait entier","VANOISE","La boîte de 395g","8
            dt
            890"
"1736678157-754","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert vanille","LA PÂTISSIÈRE","Le sachet de 40g","0
            dt
            720"
"1736678157-755","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert vanille","SMART CHEF","Le sachet de 40g","0
            dt
            600"
"1736678157-756","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Fromage fondu à tartiner","PRÉSIDENT","La boite de 8 portions","3
            dt
            500"
"1736678157-757","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert Plaisir chocolat","Y'AB","Le pot de 100g","0
            dt
            790"
"1736678157-758","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Fromage fondu à tartiner STREET & CO","STREET and CO","La boîte de 48 portions Format familial","16
            dt
            380"
"1736678157-759","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Fromage fondu spécial hamburger","LAND'OR","Le sachet de 10 pièces","4
            dt
            290"
"1736678157-760","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Fromage râpé à l'emmental avec zip","LAND'OR","Le sachet de 1Kg","33
            dt
            980"
"1736678157-761","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème fraîche semi épaisse","DÉLICE","La bouteille de 22cl","3
            dt
            050"
"1736678157-762","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Boisson lactée Délisso goût chocolat","DÉLICE","La brique de 20cl","0
            dt
            850"
"1736678157-763","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Lait  Délisso","DÉLICE","La brique de 1L","2
            dt
            300"
"1736678157-764","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Lait entier","DÉLICE","La brique de 1L","2
            dt
            350"
"1736678157-765","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Beurre extra fin","DÉLICE","La plaquette de 200g","6
            dt
            490"
"1736678157-766","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert amande Vanoise","DR.OETKER","Le sachet de 40g","0
            dt
            700"
"1736678157-767","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Poudre de crème dessert cappuccino","SMART CHEF","Le paquet de 40g","0
            dt
            600"
"1736678157-768","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert à la fleur de géranium","DR.OETKER","Le sachet de 40g","0
            dt
            750"
"1736678157-769","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert aux pistaches","SMART CHEF","Le sachet de 40g","0
            dt
            600"
"1736678157-770","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert banane","LA PÂTISSIÈRE","Le sachet de 40g","0
            dt
            700"
"1736678157-771","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert caramel","DR.OETKER","Le sachet de 40g","0
            dt
            700"
"1736678157-772","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert chantilly","LA PÂTISSIÈRE","Le sachet de 40g","2
            dt
            340"
"1736678157-773","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert chocolat","LA PÂTISSIÈRE","Le sachet de 40g","0
            dt
            750"
"1736678157-774","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert chocolat","DR.OETKER","Le sachet de 40g","0
            dt
            840"
"1736678157-775","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert chocolat","SMART CHEF","Le sachet de 40g","0
            dt
            670"
"1736678157-776","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert en poudre","KENT","Le sachet de 25g","1
            dt
            690"
"1736678157-777","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Crème dessert fraise","DR.OETKER","Le sachet de 40g","0
            dt
            700"
"1736678157-778","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=26","Lait concentré sans sucre","MILCOW","La boîte de 410g","7
            dt
            550"
